Target,TCGA_E2_A10E_01A_21R_A10J_07,TCGA_D8_A1JB_01A_11R_A13Q_07,TCGA_AR_A5QN_01A_12R_A28M_07,TCGA_LL_A50Y_01A_11R_A266_07,TCGA_B6_A0I5_01A_11R_A034_07,TCGA_D8_A141_01A_11R_A115_07,TCGA_E2_A14Q_01A_11R_A12D_07,TCGA_B6_A0I8_01A_11R_A034_07,TCGA_AC_A3HN_01A_11R_A213_07,TCGA_A2_A04V_01A_21R_A034_07,TCGA_A2_A1FW_01A_11R_A13Q_07,TCGA_C8_A12U_01A_11R_A115_07,TCGA_EW_A1PC_01B_11R_A21T_07,TCGA_5T_A9QA_01A_11R_A41B_07,TCGA_AN_A0AJ_01A_11R_A00Z_07,TCGA_A2_A04R_01A_41R_A109_07,TCGA_AR_A0TV_01A_21R_A084_07,TCGA_A8_A09R_01A_11R_A00Z_07,TCGA_E2_A1L7_01A_11R_A144_07,TCGA_BH_A42T_01A_11R_A24H_07
CACYBP,8.31314352914196,-250.03811428588327,12.727782461251461,31.853471132515452,-47.3855730011323,-50.01693585522478,4.83750196023664,2.201627141468741,-61.709571924021795,7.808555591486099,171.73511854585848,109.50825772778961,-110.36874245848384,143.88401954622256,32.46787232796497,47.58853114536328,38.75281986327758,96.91642733123896,15.916758245477666,-90.30054540532667
CAD,-74.44469759552709,-81.45490286291512,-58.4819641911452,-13.64159667096783,-18.51721707603364,-18.097971645990835,-74.77365034799017,-54.38535933780569,-47.17481974656114,-49.12277877303836,-135.60314548022987,-70.86381803325226,-101.54218393544674,-191.08317313856338,-51.70235776427673,-55.05318316156808,-61.32548155860832,-71.65002578930367,-53.46295439022,-104.19358455808657
CADM4,-70.38076704061874,-148.9846556520544,-74.65757344086302,-112.40561654664103,-80.35900698347817,-124.43481036628688,-57.89927657592764,-80.83578595220445,-76.78711196776297,-65.65371512652776,-129.51901948573678,-90.06596381926433,-136.3142485486617,-31.569518038495485,-72.88406808494094,-83.159154895442,-61.48459623786264,-81.92702105645759,-78.26627399283488,-94.47414220699868
CADPS2,49.74729372638988,-20.658500047035083,-21.255142252408184,-93.06617954142268,8.7636648439416,24.3790820746129,-18.476505180948532,-12.731882398080227,0.1762194228630749,-18.577981954328525,-27.0743488676873,-51.22416066762577,-9.767758422228116,172.90840324717234,-20.749206765681308,-16.706212431293306,-3.762902370551715,-26.751882299214834,-15.081986461172415,175.51570474804086
CALB1,5.073034306150566,70.65334798149236,23.328507614367236,155.10888364279373,5.562242621725896,161.05762353251149,-31.968055223977174,-13.487266185202342,69.57262729274987,40.46890417895475,-345.1950317802769,64.31524514104213,165.85051313615773,-76.51164325720174,6.138353916694623,23.318442460514,8.588327381763788,-14.286302199326437,9.541909582061145,-20.204076777170258
CALCA,-27.76189442998265,48.364546924594194,-25.340064798015664,41.0951390829548,-49.55656073470047,-77.53021756727276,2.9023494237845604,-27.260260504236644,-48.7394238435301,-32.479333186252276,-94.21815776041913,29.288042855127507,-194.35082872689537,-62.50961564520329,-6.564205076490425,6.868645465980228,-0.6493124196712383,-53.657822925283355,-22.110510273052636,-102.3140408631262
CALCOCO1,44.14487244995189,-13.979269433955661,35.45644322829942,-67.87710701411258,49.237046018594874,79.12853709880793,32.86045507994402,23.651717349439284,66.81316197134367,31.602109685669475,130.15204745485332,176.3339764371344,23.932560737562753,188.65947238919108,29.50926940973261,9.686374436993303,23.34328769994794,16.10194461333826,27.333156776510855,-101.08696250469895
CALCR,-1.4200518059226255,171.68725335726833,42.26081914989997,11.731620082978429,45.95980041204357,62.27052878661839,62.05659920306157,50.86831415604257,48.02317964450295,22.964643404515225,35.24291043913147,72.10741964458089,58.440095457591354,157.38771888557287,22.32927184579624,37.691144165954,52.162730569028966,54.65669114550255,44.044833743371115,63.42139138132569
CALCRL,52.971821987139116,104.48788611853398,38.92123671529648,69.56826947950518,53.3243514211725,69.40151510580556,70.08205874264193,61.050678642985226,53.05642671578598,58.17793813901011,63.95029897444224,73.71311739784352,85.59844957429051,100.69480989426368,52.07304137628939,61.64840550907782,62.48045297951735,63.29889446813009,61.38590326481095,76.99320564988162
CAMK1G,-55.106510612940184,-155.54140297653277,-21.17855851904349,-167.2447911888136,17.288849977028768,-35.3811206334016,-65.96646711866543,-40.33966311956758,-27.14453336650734,-24.724084104507412,116.02318626600406,-122.91299242748818,74.69588557091215,79.29170786053584,-26.96651741366097,-7.230173472484846,-49.356834130711434,50.05721945688503,-14.69453894382081,124.7954464213845
CAMK2A,20.006844062800326,-30.485154270168906,19.216358212306446,-18.761362110076956,-50.069009532386666,106.82178631992649,-64.92230879988585,24.392566874969535,49.15150118234438,16.463322715617785,-47.47798533614892,119.43734343815682,7.123375151434699,196.0590658180587,16.689376059282242,16.13963491416228,39.59107674633882,38.09721736936061,11.933664616961396,-43.008985554865205
CAMK2B,11.277904781245027,-66.17173099576364,11.898438420987459,9.522350337305017,-3.554434027421907,26.538516237022,17.5310868611802,-4.0886006472324,15.51332513796534,21.893746182905062,157.2130567055413,18.38842004892943,-34.30557455794073,57.91543399588562,27.13283346974878,21.378001183439626,58.12976692181555,39.812988644339256,41.39846381629654,-15.32791856164342
CAMKK1,-32.61866142898635,-88.3111075220696,-34.82036338877609,-98.40645593230845,-55.05320933579168,2.9635721207544705,-52.94284276550444,-2.146218282780305,-0.2423513535090538,-34.97234162464235,-100.72433556497975,61.820474166525294,-83.46854844063584,-70.47037934699053,-38.08692440823349,-13.117977525016052,-54.55431788123054,-45.26356798851247,-21.605612428849575,-19.863623548221483
CAMKK2,114.43039470945106,113.45423778874577,70.32350338598884,116.15914151524836,35.65210246692323,148.0510440844633,58.83608503888518,69.70151618099533,85.9822670424978,64.13314432531685,176.4154267033976,122.35705494269104,125.61132282374686,135.0564375044012,-52.98496673029409,73.61461039171344,84.44281465223277,87.17071810653952,59.76287010588242,-37.15010723001683
CAMSAP2,29.173928992144088,64.40165903374978,14.45196540055848,70.30909188301345,18.04911096622733,25.107554051489025,10.682391037503841,3.4809333602203227,-1.8165272419596996,-7.553345674377377,128.10655909893146,-8.729581313522417,2.7311346771712417,146.79353931341623,12.448934076870392,14.40645911319525,3.541563649815688,-1.279714895115002,19.15326625278863,51.17970015223226
CAMSAP3,-65.85130271361267,-122.5431124717032,-68.73433400904923,-92.27052499674707,-70.93377200874545,-100.51632249451217,-91.18495084029661,-77.87719470671917,-71.67182097053531,-78.76298463619604,-111.609504577392,-81.57389961599931,-101.6630076113703,-117.3807468387561,-56.95098598382871,-61.85918004094938,-66.72726530918662,-79.26521796402604,-81.71872494409808,-86.69948596514784
CAMTA2,-5.362039420278194,4.653825822912825,-14.023641571002852,-35.79038529214594,-20.493453811783667,-20.340855966745185,-44.337055868360515,-16.33122610788709,24.320664879187145,-23.149667872257105,-2.9131459566475946,27.298316687760924,66.5820367436711,-226.56417510325852,-21.01212702163999,-27.90560932828257,-57.82966312227132,-1.2273224637125524,-36.725579711809004,-4.03420344345723
CAND1,36.585326188382005,68.87120878641444,-30.450120437866783,154.1308062090662,41.81255898437087,-24.620183926803048,-40.23561220259215,-15.748774255408438,-38.40150318553497,-46.34299172129602,84.76972445571816,-435.0199038496314,41.28950078105329,101.10814502633093,-44.046343562839525,-19.183981999648182,5.7414093190107405,-5.208845320357815,-16.221707266993317,42.080142802738855
CAP2,6.657682010858208,-137.96033916782264,-84.10419956935174,-106.83538164293853,-35.226960509366016,-42.632755809777095,-3.5275069663468446,-39.195119552985865,-45.85825078746329,-30.991176458939073,-9.979799243762562,136.61073880225635,-18.75284258304409,-79.45197843452691,-65.73712774659023,-22.016425688002588,3.1117355009458487,-20.72571427180833,-35.17013979353912,-38.54249783543704
CAPG,-36.29332636210002,-35.36738519542315,-52.46792816223834,-91.80835279559382,-51.07802091404365,-40.35353634594323,-24.21714621210466,-51.28229824789897,-39.20010453064677,-44.861639644925425,-154.89112370430524,37.855303067013075,-85.66896890662127,-102.83466979314362,-36.22861860884152,-45.59104507369858,-43.66595919999668,-55.562349587594866,-51.45816428045132,-90.65309601704418
CAPN1,6.3480381406661905,117.20211349247386,12.58595743333067,-78.87342931808189,22.504531845233767,22.961200551973086,45.24100575502838,-36.00364321404395,6.222832464640449,20.599662669073595,46.54287157826285,28.76555799413984,49.54264398313403,138.8308653114583,-34.03386296423873,15.723516081110091,32.74595365923544,8.329609383126552,16.818481749177685,69.2735764690614
CAPN15,-95.64512723177458,-124.64165317263411,-82.53634864261534,-103.93741700799795,-82.84264885843947,-63.38549515552834,-87.37772583467029,-87.41827111564874,-78.2784950421265,-87.52969186524986,-137.35462478787835,-113.08407560786792,-64.21643366510705,-98.71342354203668,-66.90927852630769,-83.77727055968744,-95.40525303037572,-93.57882619277459,-87.44759982581007,-111.15771403908056
CAPN3,141.87967571114552,197.47534138299298,116.81438768981315,196.41038625943685,121.76371060421675,151.86646896787732,132.0757119226035,115.37931625965649,78.37668453493743,121.97656806513116,124.64294373492285,135.86251345980048,150.66329918574465,146.31884174195923,104.62708124882649,121.01099668589178,119.93773117259165,123.96125470637709,116.49344036247291,125.81481686983385
CAPN6,12.041088731787434,230.4625447296907,-19.934377964426627,70.99148032299117,-78.08505038803494,-14.62539269204532,24.057636219774018,-14.588267351886362,15.099091208146302,-10.897494937238516,35.572820997539104,60.69975703187305,65.17994632236575,-124.98769101832549,-13.910346641277549,-14.209065799925144,4.625069072874557,-89.75838236321916,-23.347223363769416,-74.76376446477477
CAPRIN2,83.22466181428794,74.8208397678079,48.290548640625396,220.13187780087856,135.50632419218806,75.09698675127501,20.150540150561614,52.893233933651175,64.59374690851092,58.96619500804741,171.44278943675968,233.72372172430994,-152.72749684913168,21.62941632146528,61.998028520599085,59.72440678298609,-15.202113191541006,51.785857311385556,52.4633402349749,-19.906343671237263
CAPS,-49.64980191148509,-73.75420264054819,-23.770299570330867,-44.05822901353558,-35.657297029775826,-78.39757045925954,-60.83926584632561,-30.55832236242458,-44.40153601650364,-38.22699865474891,-93.74708424289585,-24.694547203212842,-79.13230911845591,4.300925315968197,-34.061521230483436,-27.23591624313632,-44.53494463890812,-17.030834094646025,-37.99739176665792,-70.39256495784382
CAPZA1,43.45819136579301,124.7640209840798,-49.77198059835313,136.49066971812903,-113.02764382436557,58.96870026440704,18.76113091309639,-144.9118621878557,-14.8845676869351,-23.41182410600841,-168.30817767403343,-24.13593463094273,-15.880547234178605,89.98097794792066,-20.413752003365243,-53.25897647695109,-36.98493825232299,-10.3990306503484,-40.795117488816054,-3.8086282934984386
CAPZB,-76.58915631071221,-42.04882145980609,-56.72480929524002,-96.53561224503758,-66.61744369308357,24.46895855397257,-21.661431414872332,-56.729392148554794,-30.29612820822429,-32.9921533887133,-127.75630703753079,-103.91142287051149,-28.998343165116914,-54.17211936588292,-41.58242762656349,-47.652390692081205,-44.3941491908117,-57.97289738328663,-51.30081537553703,-36.64550956868156
CARD10,-22.502218970864867,-48.94710306679913,-35.75062459044364,-63.5896933096202,-51.61256373481342,-80.15512713809431,-46.491095373511804,-24.60913003152217,-34.70040362858059,-35.937520799470605,-95.46199258610936,-17.079051788871197,-34.76609429057392,-144.0510108042207,-6.5510429249372795,-28.595978099251795,-50.10315454601716,-44.90889653583413,-41.18049295908953,-48.39952280328248
CARD8,94.48403244913696,231.2103786716806,51.604309789102366,162.21277934720933,79.90549063422893,165.40377377563883,111.71736274358038,66.8683554207796,107.82714648816628,94.90258349620497,35.61946431024191,86.61697205969872,135.8162928868828,127.6523671257595,99.85891307603798,81.79484682359438,57.99972841379295,95.63648380273642,89.24976318085669,100.82803117998972
CARMIL1,72.40557438205423,75.57994613112551,-6.4132378278631,118.89118093472024,16.201027872050975,-16.41208612824857,-13.35669050980071,-9.988677483938723,-11.959787243690947,-20.761657526339768,119.71631563905001,29.744030928582585,-111.24326581255727,-196.725653277439,-25.19897827545344,-9.47177217532111,-28.9038817798004,10.457016471658717,-6.4422803784313185,106.58662833991033
CARS1,-38.89337029508419,-173.91374309735374,-30.698340362525297,-106.37216287288737,-60.72468489060236,-60.547618466676305,-37.13547472037887,-25.092182328131713,-34.2299537941869,-35.23096053835841,19.01140693198651,-28.964433857767865,-10.856614219398045,-217.74895257204977,-27.750481226384597,-28.309289649866784,-21.398640720465362,-33.300260422235255,69.29128823479145,13.040474708191852
CASC3,-54.41220975551204,-46.033728277697094,-60.32699028408547,-5.788552609720233,-19.539322768932443,-97.84338158516135,-114.21338177308745,-45.49861833677091,-57.30434041591335,-63.56164702080198,-141.72145139339904,17.17682411677156,-169.17842631075087,-94.34438439027456,-56.86456024166235,-53.48395122720375,-80.07799261682065,-17.35967866147956,-52.032279417467144,-134.77048699392344
CASP10,7.527111753910338,147.08892111722005,41.218719042776854,60.03397241265536,50.749782619651604,79.3779911813223,42.82725118532774,40.422024831129825,54.62324657105088,40.42619417695985,42.19993414072075,-115.59705886372662,107.58581298180839,98.9163245910594,37.21278255581116,28.41948201741856,34.52289678044316,44.97294321268172,44.140120079316134,64.53618157772426
CASP14,58.83216186714658,-169.47656963912306,-59.16181544431203,-111.68840121075557,-24.102930138484652,54.97295938285505,-95.99495644486639,-66.88134864548105,-28.727104501605865,-41.677267210312124,-153.0435775841431,35.85191872008194,-162.3357043830694,165.10693520116544,-41.23095550943786,-54.81533753327426,17.577015501315238,47.86376666716147,-44.38240011099743,-136.07051304200021
CASP2,-3.2745548816945,26.151157634151573,-41.77148481092342,65.38341794853402,-65.23220101401644,-16.959825984458014,-15.18423851213333,-34.00256316365914,-43.392652532540474,-31.297976675200545,-61.127222029769385,-92.04409069310864,38.823498079754245,35.98173005464914,-20.627483397873966,-44.60810007300113,-61.029653333984676,-22.19116203927551,-34.930803598499374,96.44226695245645
CASP8,79.2465943563355,251.3872062678538,119.48649917163159,68.13619298678775,116.59704492971503,224.2437054932711,124.77703705666117,19.7720796142898,86.51192676302918,110.68858076784325,91.44897310845884,20.74862365169882,95.96642853875784,257.4244661658047,119.87496725863579,94.9286415568347,111.3192840567543,137.44910089519593,111.26971344745121,121.46182334486379
CASP8AP2,12.087802997264255,-11.083852383210537,-18.546879400962403,91.03494755313605,-0.9290992132033398,-10.516131638534386,-18.739866249378235,-32.49144665362328,-23.791250494481883,-13.087411432289304,51.499019381214026,-14.578499164990758,-45.68863469081465,70.13501384274515,-80.37021107239954,-24.000509508907783,-47.32884244686883,-8.916262885933293,-142.9464234974913,59.00587093398013
CASQ2,12.172136270575653,71.4694959786462,-8.321394053234293,84.76213925644542,-13.94158199883006,-31.628778110869952,42.11379846281067,6.782681819121834,21.931618258646647,13.176264804002058,74.66584061787582,33.75249606510516,46.034730489008645,78.84214550711017,-4.843093023118952,7.622688068087998,16.134101010477632,-43.16293168753789,-1.5270180864990928,-20.173523289688642
CASR,94.27125348988872,-85.91294875517583,21.692832159017478,140.6022195389264,31.694732121813054,260.43083883248187,78.9874140943558,-0.2965260952725437,11.915512395304667,36.88337660860776,262.00533199584936,106.01755732197694,33.335389584389,166.0800398998508,43.213103844600894,20.518379115585024,40.95994639658083,-1.7941115484096728,15.924331203124828,-136.55567658192174
CASS4,-16.115081702711173,61.11506470763878,-0.7153995076931077,41.68438766118358,9.07503379790991,62.846482565855396,-9.22111084040542,-27.30271662230331,9.36348551708606,-16.793471805945643,8.845799438717256,16.45837617355462,9.557720710921522,148.38548823651303,-25.389831488541944,-47.55218610500699,-21.008206998628584,15.810368553841704,-22.740251357893523,-22.743146288789394
CATSPERG,-52.3839773256206,-120.02007571438153,-18.30633769620393,-138.03345284272277,-46.752607095807825,-54.17171522934717,8.960189276939204,70.62549913096592,-70.73339740696406,-34.36879264285512,-51.62188608238551,36.07191333704926,-77.24675457933724,-115.07039076999469,-22.682393248067985,-27.217313028676234,-26.339167523030916,-56.652644420232605,-27.25819890614266,74.1501228983177
